tweet_id,created,retweet,favorite,text,year,month,weekday,hour,rating_numerator,name,category,jpg_url,breed,confidence_score
812781120811126785,2016-12-24 22:04:54+00:00,2064,8019,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,2016,12,Saturday,22,10,Swagger,nan,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.99
812372279581671427,2016-12-23 19:00:19+00:00,3965,14451,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,2016,12,Friday,19,13,Moe,nan,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.78
811985624773361665,2016-12-22 17:23:53+00:00,1517,7674,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,2016,12,Thursday,17,11,Ted,nan,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.61
811386762094317568,2016-12-21 01:44:13+00:00,6895,22105,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,2016,12,Wednesday,1,11,Craig,puper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.8
810984652412424192,2016-12-19 23:06:23+00:00,1552,5636,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",2016,12,Monday,23,24,Sam,nan,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,0.87
810896069567610880,2016-12-19 17:14:23+00:00,1931,9568,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",2016,12,Monday,17,11,Hunter,nan,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.82
810657578271330305,2016-12-19 01:26:42+00:00,2865,11610,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,2016,12,Monday,1,11,Pavlov,nan,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.75
810284430598270976,2016-12-18 00:43:57+00:00,12319,37389,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,2016,12,Sunday,0,13,Phil,nan,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.62
809220051211603969,2016-12-15 02:14:29+00:00,6068,21074,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,2016,12,Thursday,2,12,Kyro,nan,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.82
809084759137812480,2016-12-14 17:16:53+00:00,3803,13995,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",2016,12,Wednesday,17,11,Wallace,nan,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.91
808001312164028416,2016-12-11 17:31:39+00:00,3836,13299,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,2016,12,Sunday,17,12,Cooper,nan,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.73
807621403335917568,2016-12-10 16:22:02+00:00,3967,15405,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,2016,12,Saturday,16,14,Ollie,puper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.87
807010152071229440,2016-12-08 23:53:08+00:00,4150,13806,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,2016,12,Thursday,23,12,Lennon,nan,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.61
806542213899489280,2016-12-07 16:53:43+00:00,2555,10811,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,2016,12,Wednesday,16,11,Waffles,nan,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.94
806219024703037440,2016-12-06 19:29:28+00:00,1288,6806,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,2016,12,Tuesday,19,11,incredibly,nan,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.84
805932879469572096,2016-12-06 00:32:26+00:00,2072,8749,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,2016,12,Tuesday,0,12,Major,nan,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.66
805520635690676224,2016-12-04 21:14:20+00:00,1782,6079,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,2016,12,Sunday,21,13,Zeke,nan,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.64
804738756058218496,2016-12-02 17:27:25+00:00,4161,14525,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,2016,12,Friday,17,12,Django,nan,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.92
803773340896923648,2016-11-30 01:31:12+00:00,2995,10634,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,2016,11,Wednesday,1,12,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.82
802952499103731712,2016-11-27 19:09:28+00:00,2172,9559,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,2016,11,Sunday,19,12,Marley,nan,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.94
802572683846291456,2016-11-26 18:00:13+00:00,2702,9469,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,2016,11,Saturday,18,12,Winnie,nan,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.61
802265048156610565,2016-11-25 21:37:47+00:00,1479,6996,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",2016,11,Friday,21,11,,doggo,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.9
801167903437357056,2016-11-22 20:58:07+00:00,6426,25962,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,2016,11,Tuesday,20,13,Milo,nan,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74
801115127852503040,2016-11-22 17:28:25+00:00,2262,8556,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,2016,11,Tuesday,17,12,Bones,doggo,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.82
800751577355128832,2016-11-21 17:23:47+00:00,3000,11130,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,2016,11,Monday,17,12,Mauve,nan,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.77
800513324630806528,2016-11-21 01:37:04+00:00,3260,13913,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,2016,11,Monday,1,11,Chef,nan,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.83
800141422401830912,2016-11-20 00:59:15+00:00,2775,16221,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,2016,11,Sunday,0,13,Peaches,nan,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.94
799297110730567681,2016-11-17 17:04:16+00:00,2999,10492,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,2016,11,Thursday,17,11,Jeffrey,nan,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.99
798933969379225600,2016-11-16 17:01:16+00:00,4846,13916,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,2016,11,Wednesday,17,12,Iroh,nan,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.7
797545162159308800,2016-11-12 21:02:38+00:00,5252,15393,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,2016,11,Saturday,21,12,Cassie,nan,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.95
797236660651966464,2016-11-12 00:36:46+00:00,7198,21164,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,2016,11,Saturday,0,12,Pancake,nan,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.77
796865951799083009,2016-11-11 00:03:42+00:00,2063,8131,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,2016,11,Friday,0,12,Tyr,nan,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.84
796149749086875649,2016-11-09 00:37:46+00:00,15513,34248,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,2016,11,Wednesday,0,11,Ruby,nan,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.6
796116448414461957,2016-11-08 22:25:27+00:00,2618,9656,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,2016,11,Tuesday,22,11,,nan,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.7
796080075804475393,2016-11-08 20:00:55+00:00,2510,8974,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,2016,11,Tuesday,20,12,Yogi,nan,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.97
796031486298386433,2016-11-08 16:47:50+00:00,3983,11474,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,2016,11,Tuesday,16,13,Daisy,nan,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.89
795400264262053889,2016-11-06 22:59:35+00:00,3113,10696,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,2016,11,Sunday,22,12,Brody,nan,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.93
794332329137291264,2016-11-04 00:15:59+00:00,2879,10154,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,2016,11,Friday,0,12,Nimbus,nan,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.99
793962221541933056,2016-11-02 23:45:19+00:00,5293,17809,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,2016,11,Wednesday,23,12,Maximus,nan,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.86
793845145112371200,2016-11-02 16:00:06+00:00,2029,9764,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2016,11,Wednesday,16,13,Clark,nan,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,0.77
793195938047070209,2016-10-31 21:00:23+00:00,6099,16188,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,2016,10,Monday,21,12,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,0.65
793165685325201412,2016-10-31 19:00:10+00:00,3014,9981,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,2016,10,Monday,19,12,Benji,nan,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,0.95
793120401413079041,2016-10-31 16:00:13+00:00,4237,13448,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",2016,10,Monday,16,11,Robin,nan,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,0.72
792773781206999040,2016-10-30 17:02:53+00:00,1815,7780,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,2016,10,Sunday,17,12,Monster,nan,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,0.91
792394556390137856,2016-10-29 15:55:58+00:00,4649,14239,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,2016,10,Saturday,15,12,BeBe,nan,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,0.75
792050063153438720,2016-10-28 17:07:05+00:00,1957,7605,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2016,10,Friday,17,11,Remus,nan,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,0.94
791672322847637504,2016-10-27 16:06:04+00:00,3376,12437,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,2016,10,Thursday,16,13,,nan,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.71
791406955684368384,2016-10-26 22:31:36+00:00,4459,13889,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,2016,10,Wednesday,22,12,Levi,nan,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.97
791312159183634433,2016-10-26 16:14:55+00:00,2750,9306,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,2016,10,Wednesday,16,12,Mabel,nan,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,0.89
790698755171364864,2016-10-24 23:37:28+00:00,2073,8675,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2016,10,Monday,23,12,Mosby,nan,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese_mountain_dog,1.0
790337589677002753,2016-10-23 23:42:19+00:00,2019,8275,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2016,10,Sunday,23,12,Maggie,nan,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,0.66
789599242079838210,2016-10-21 22:48:24+00:00,2095,7162,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2016,10,Friday,22,12,Brownie,nan,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_Bay_retriever,0.88
789268448748703744,2016-10-21 00:53:56+00:00,2804,9641,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2016,10,Friday,0,10,Stella,nan,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81
789137962068021249,2016-10-20 16:15:26+00:00,3023,10270,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,2016,10,Thursday,16,12,Bo,nan,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,0.75
788412144018661376,2016-10-18 16:11:17+00:00,5729,16470,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,2016,10,Tuesday,16,11,Dexter,nan,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,0.81
788178268662984705,2016-10-18 00:41:57+00:00,2293,7643,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2016,10,Tuesday,0,13,,nan,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,0.74
788150585577050112,2016-10-17 22:51:57+00:00,1408,6496,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,2016,10,Monday,22,13,Leo,nan,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.81
787717603741622272,2016-10-16 18:11:26+00:00,3016,10816,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,2016,10,Sunday,18,13,Tonks,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,0.99
787397959788929025,2016-10-15 21:01:17+00:00,3066,11490,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,2016,10,Saturday,21,11,Moose,nan,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,0.9
786963064373534720,2016-10-14 16:13:10+00:00,8624,28131,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,2016,10,Friday,16,12,Rory,nan,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden_retriever,0.92
786595970293370880,2016-10-13 15:54:28+00:00,3349,9956,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,2016,10,Thursday,15,11,Dale,nan,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,0.71
786363235746385920,2016-10-13 00:29:39+00:00,3776,11515,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,2016,10,Thursday,0,13,Rizzo,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,0.93
784517518371221505,2016-10-07 22:15:26+00:00,2737,9464,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,2016,10,Friday,22,11,Frankie,nan,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,malamute,0.76
784431430411685888,2016-10-07 16:33:21+00:00,1383,6021,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,2016,10,Friday,16,12,Stormy,nan,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature_poodle,0.74
783466772167098368,2016-10-05 00:40:09+00:00,2427,8927,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,2016,10,Wednesday,0,11,Finn,nan,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.79
783391753726550016,2016-10-04 19:42:03+00:00,5934,17796,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,2016,10,Tuesday,19,13,Godi,nan,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,0.88
783334639985389568,2016-10-04 15:55:06+00:00,12623,30822,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,2016,10,Tuesday,15,12,Dave,nan,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.59
782598640137187329,2016-10-02 15:10:30+00:00,2020,8225,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,2016,10,Sunday,15,11,Timmy,nan,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,0.84
781251288990355457,2016-09-28 21:56:36+00:00,2254,8885,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,2016,9,Wednesday,21,11,Oakley,nan,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_hairless,0.89
781163403222056960,2016-09-28 16:07:23+00:00,2948,10314,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",2016,9,Wednesday,16,10,,nan,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland_sheepdog,0.97
780800785462489090,2016-09-27 16:06:28+00:00,1404,5799,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,2016,9,Tuesday,16,11,Koda,nan,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_husky,0.95
780601303617732608,2016-09-27 02:53:48+00:00,3595,12745,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,2016,9,Tuesday,2,12,Hercules,nan,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_Bernard,1.0
780543529827336192,2016-09-26 23:04:13+00:00,1859,6643,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,2016,9,Monday,23,12,,nan,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden_retriever,0.63
779834332596887552,2016-09-25 00:06:08+00:00,7627,19985,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,2016,9,Sunday,0,11,Scout,nan,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden_retriever,0.99
779056095788752897,2016-09-22 20:33:42+00:00,4868,15587,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,2016,9,Thursday,20,13,,nan,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua,0.72
778990705243029504,2016-09-22 16:13:51+00:00,7809,21063,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,2016,9,Thursday,16,11,Jay,nan,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker_spaniel,0.72
778624900596654080,2016-09-21 16:00:17+00:00,1084,4896,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,2016,9,Wednesday,16,11,Penny,nan,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,0.79
778408200802557953,2016-09-21 01:39:11+00:00,4684,14369,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,2016,9,Wednesday,1,14,,nan,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,Pembroke,0.85
778039087836069888,2016-09-20 01:12:28+00:00,2825,8912,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,2016,9,Tuesday,1,12,,puper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German_shepherd,0.72
778027034220126208,2016-09-20 00:24:34+00:00,1742,6893,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,2016,9,Tuesday,0,27,Sophie,puper,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.95
777621514455814149,2016-09-18 21:33:11+00:00,2676,9232,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,2016,9,Sunday,21,12,Derek,nan,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,chow,1.0
777189768882946048,2016-09-17 16:57:35+00:00,4644,15077,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,2016,9,Saturday,16,12,Jeffrey,nan,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Chihuahua,0.99
776477788987613185,2016-09-15 17:48:25+00:00,2999,9293,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,2016,9,Thursday,17,11,Huck,puper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Labrador_retriever,0.88
776218204058357768,2016-09-15 00:36:55+00:00,17175,31555,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,2016,9,Thursday,0,13,,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,Samoyed,0.94
774757898236878852,2016-09-10 23:54:11+00:00,1899,8994,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,2016,9,Saturday,23,12,Finley,nan,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,toy_poodle,0.72
774639387460112384,2016-09-10 16:03:16+00:00,1853,7073,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,2016,9,Saturday,16,10,Sprinkles,nan,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker_hound,0.63
774314403806253056,2016-09-09 18:31:54+00:00,5969,22907,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,2016,9,Friday,18,14,,nan,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo_dog,0.6
773670353721753600,2016-09-07 23:52:41+00:00,1392,5597,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,2016,9,Wednesday,23,10,Shakespeare,nan,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Old_English_sheepdog,0.97
772826264096874500,2016-09-05 15:58:34+00:00,2510,8424,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",2016,9,Monday,15,11,Roosevelt,nan,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,0.92
772114945936949249,2016-09-03 16:52:02+00:00,503,2858,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,2016,9,Saturday,16,10,Finn,nan,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,Chihuahua,0.8
